X.ID,MIG_STAT,X.STATEID,X.DISTID,X.PSUID,X.HHID,X.HHSPLITID,X.NHNR,X.NR0,X.NR2,X.NR6,X.NR7,X.NR8,X.NR9,X.NR10,X.NR11,X.NR12,X.NR13A,X.NR13B,NNR,NR0,NR2,NR6,NR7,NR8,NR9,NR10,NR11,NR12,NR13A,NR13B
"8,8,1,71,1",2,(08) Rajasthan 08,8,1,71,1,,,,,,,,,,,,,2,50,3,25,1,2,3,12,(095) Construction 95,3,60000,5000
"8,8,1,71,1",2,(08) Rajasthan 08,8,1,71,1,,,,,,,,,,,,,2,51,7,22,1,2,3,8,(095) Construction 95,3,50000,4000
"8,8,1,111,1",2,(08) Rajasthan 08,8,1,111,1,,,,,,,,,,,,,1,50,6,70,1,1,1,4,NA,NA,NA,NA
"8,8,1,121,1",2,(08) Rajasthan 08,8,1,121,1,,,,,,,,,,,,,2,50,3,27,1,2,3,10,(082) Stone cutters 82,2,15000,NA
"8,8,1,121,1",2,(08) Rajasthan 08,8,1,121,1,,,,,,,,,,,,,2,51,7,20,1,2,3,12,(082) Stone cutters 82,2,15000,NA
"8,8,2,31,1",2,(08) Rajasthan 08,8,2,31,1,,,,,,,,,,,,,3,50,1,46,1,1,3,10,(077) Food 77,2,60000,NA
"8,8,3,71,1",2,(08) Rajasthan 08,8,3,71,1,,,,,,,,,,,,,2,50,3,23,1,2,4,10,(095) Construction 95,2,60000,NA
"8,8,3,81,1",2,(08) Rajasthan 08,8,3,81,1,,,,,,,,,,,,,3,50,3,30,1,2,3,15,(007) Physicians 7,2,1.00E+05,NA
"8,8,3,102,1",2,(08) Rajasthan 08,8,3,102,1,,,,,,,,,,,,,3,50,2,32,1,2,3,10,(095) Construction 95,2,35000,NA
"8,8,3,102,1",2,(08) Rajasthan 08,8,3,102,1,,,,,,,,,,,,,3,51,6,23,1,2,3,10,(095) Construction 95,2,25000,NA
"8,8,3,141,1",2,(08) Rajasthan 08,8,3,141,1,,,,,,,,,,,,,1,50,2,28,1,2,4,9,(095) Construction 95,2,50000,NA
"8,8,4,11,1",2,(08) Rajasthan 08,8,4,11,1,,,,,,,,,,,,,1,50,1,45,1,1,2,8,"(043) Sales, shop 43",2,72000,NA
"8,8,4,51,1",2,(08) Rajasthan 08,8,4,51,1,,,,,,,,,,,,,3,50,6,25,1,2,4,6,(095) Construction 95,2,30000,NA
"8,8,4,81,1",2,(08) Rajasthan 08,8,4,81,1,,,,,,,,,,,,,2,50,8,21,1,1,3,12,(029) Managerial nec 29,2,80000,NA
"8,8,4,81,1",2,(08) Rajasthan 08,8,4,81,1,,,,,,,,,,,,,2,51,6,75,1,1,1,0,(114) Disabled DD,4,NA,NA
"8,8,4,81,2",2,(08) Rajasthan 08,8,4,81,2,,,,,,,,,,,,,3,50,1,37,1,2,3,12,(099) Labour nec 99,2,70000,NA
"8,8,5,11,2",2,(08) Rajasthan 08,8,5,11,2,,,,,,,,,,,,,1,50,1,32,1,2,4,0,(098) Drivers 98,2,28000,NA
"8,8,7,80,1",2,(08) Rajasthan 08,8,7,80,1,,,,,,,,,,,,,2,50,3,30,1,2,4,8,(095) Construction 95,2,48000,NA
"8,8,7,80,1",2,(08) Rajasthan 08,8,7,80,1,,,,,,,,,,,,,2,51,7,25,1,2,4,15,(095) Construction 95,2,60000,NA
"8,8,7,120,1",2,(08) Rajasthan 08,8,7,120,1,,,,,,,,,,,,,1,50,4,18,1,1,3,15,(112) Student/ too young BB,1,NA,10000
"8,8,7,130,1",2,(08) Rajasthan 08,8,7,130,1,,,,,,,,,,,,,1,50,3,24,1,2,3,16,(112) Student/ too young BB,1,NA,40000
"8,9,2,51,1",2,(08) Rajasthan 08,9,2,51,1,,,,,,,,,,,,,3,50,3,28,1,1,3,12,(082) Stone cutters 82,2,35000,NA
"8,9,2,51,1",2,(08) Rajasthan 08,9,2,51,1,,,,,,,,,,,,,3,51,7,25,1,1,3,7,(082) Stone cutters 82,2,30000,NA
"8,10,1,71,1",2,(08) Rajasthan 08,10,1,71,1,,,,,,,,,,,,,2,50,3,25,1,1,2,16,(109) No occupation X9,2,20000,NA
"8,10,1,91,1",2,(08) Rajasthan 08,10,1,91,1,,,,,,,,,,,,,1,50,2,23,1,1,1,0,(109) No occupation X9,2,30000,NA
"8,10,3,11,1",2,(08) Rajasthan 08,10,3,11,1,,,,,,,,,,,,,2,50,3,24,1,1,3,9,(079) Tailors 79,2,25000,NA
"8,10,3,21,2",2,(08) Rajasthan 08,10,3,21,2,,,,,,,,,,,,,1,50,1,42,1,1,3,0,(072) Metal workers 72,2,60000,NA
"8,10,3,21,3",2,(08) Rajasthan 08,10,3,21,3,,,,,,,,,,,,,1,50,3,25,1,2,3,9,(097) Loaders 97,2,25000,NA
"8,10,5,20,1",2,(08) Rajasthan 08,10,5,20,1,,,,,,,,,,,,,1,50,1,38,1,1,1,5,(099) Labour nec 99,4,NA,NA
"8,10,5,30,1",2,(08) Rajasthan 08,10,5,30,1,,,,,,,,,,,,,1,50,3,21,1,2,4,8,(082) Stone cutters 82,2,36000,NA
"8,10,5,100,1",2,(08) Rajasthan 08,10,5,100,1,,,,,,,,,,,,,2,50,8,35,1,2,4,10,(057) Police 57,2,240000,NA
"8,10,5,100,1",2,(08) Rajasthan 08,10,5,100,1,,,,,,,,,,,,,2,51,11,25,1,2,4,10,(099) Labour nec 99,2,48000,NA
"8,10,5,160,1",2,(08) Rajasthan 08,10,5,160,1,,,,,,,,,,,,,1,50,6,40,1,2,4,9,(099) Labour nec 99,2,70000,NA
"8,10,5,190,1",2,(08) Rajasthan 08,10,5,190,1,,,,,,,,,,,,,1,50,2,22,1,1,1,0,(099) Labour nec 99,2,10000,NA
"8,11,4,10,4",2,(08) Rajasthan 08,11,4,10,4,,,,,,,,,,,,,1,50,1,32,1,1,3,10,(109) No occupation X9,2,60000,NA
"8,11,4,110,1",2,(08) Rajasthan 08,11,4,110,1,,,,,,,,,,,,,2,50,1,42,1,2,4,10,(109) No occupation X9,2,84000,NA
"8,12,3,10,1",2,(08) Rajasthan 08,12,3,10,1,,,,,,,,,,,,,1,50,3,23,1,1,3,16,(097) Loaders 97,4,NA,NA
"8,12,6,110,2",2,(08) Rajasthan 08,12,6,110,2,,,,,,,,,,,,,1,50,6,67,1,1,1,8,(057) Police 57,2,22000,NA
"8,13,1,41,1",2,(08) Rajasthan 08,13,1,41,1,,,,,,,,,,,,,1,50,1,42,1,3,NA,10,(037) Transp conductors 37,2,72000,NA
"8,13,1,51,1",2,(08) Rajasthan 08,13,1,51,1,,,,,,,,,,,,,1,50,3,30,1,3,NA,10,(095) Construction 95,2,85000,NA
"8,13,1,51,3",2,(08) Rajasthan 08,13,1,51,3,,,,,,,,,,,,,1,50,2,32,1,3,NA,8,(095) Construction 95,2,85000,NA
"8,13,1,81,1",2,(08) Rajasthan 08,13,1,81,1,,,,,,,,,,,,,2,50,2,28,1,3,NA,8,(095) Construction 95,2,180000,NA
"8,13,1,91,1",2,(08) Rajasthan 08,13,1,91,1,,,,,,,,,,,,,2,50,1,50,1,3,NA,10,(095) Construction 95,2,140000,NA
"8,13,1,91,1",2,(08) Rajasthan 08,13,1,91,1,,,,,,,,,,,,,2,51,2,28,1,3,NA,12,(095) Construction 95,2,1.00E+05,NA
"8,13,2,21,2",2,(08) Rajasthan 08,13,2,21,2,,,,,,,,,,,,,1,50,1,48,1,3,3,10,(033) Book-keepers 33,2,50000,NA
"8,13,2,91,3",2,(08) Rajasthan 08,13,2,91,3,,,,,,,,,,,,,1,50,1,35,1,2,3,12,(081) Carpenters 81,2,240000,NA
"8,13,2,101,1",2,(08) Rajasthan 08,13,2,101,1,,,,,,,,,,,,,1,50,1,36,1,2,4,12,(029) Managerial nec 29,2,150000,NA
"8,13,2,111,1",2,(08) Rajasthan 08,13,2,111,1,,,,,,,,,,,,,1,50,9,60,1,1,3,16,(015) Teachers 15,2,360000,NA
"8,13,3,21,1",2,(08) Rajasthan 08,13,3,21,1,,,,,,,,,,,,,3,50,1,53,1,2,3,10,(033) Book-keepers 33,2,250000,NA
"8,13,3,31,1",2,(08) Rajasthan 08,13,3,31,1,,,,,,,,,,,,,3,50,5,23,1,2,4,7,(095) Construction 95,4,NA,NA
"8,13,3,41,1",2,(08) Rajasthan 08,13,3,41,1,,,,,,,,,,,,,2,50,2,40,1,2,4,15,(012) Accountants 12,2,72000,NA
"8,13,3,61,1",2,(08) Rajasthan 08,13,3,61,1,,,,,,,,,,,,,3,50,3,25,1,2,3,10,(095) Construction 95,2,36000,NA
"8,13,3,71,1",2,(08) Rajasthan 08,13,3,71,1,,,,,,,,,,,,,2,50,3,25,1,2,4,5,(095) Construction 95,2,36000,NA
"8,13,3,121,1",2,(08) Rajasthan 08,13,3,121,1,,,,,,,,,,,,,1,50,3,24,1,2,4,16,(012) Accountants 12,1,NA,5000
"8,13,4,121,1",2,(08) Rajasthan 08,13,4,121,1,,,,,,,,,,,,,1,50,3,28,1,2,4,15,(091) Paper 91,2,60000,NA
"8,13,7,20,1",2,(08) Rajasthan 08,13,7,20,1,,,,,,,,,,,,,1,50,1,47,1,2,4,8,(018) Performers 18,2,2000,NA
"8,13,7,40,1",2,(08) Rajasthan 08,13,7,40,1,,,,,,,,,,,,,1,50,3,25,1,3,NA,15,(030) Clerical supe 30,2,180000,NA
"8,13,7,50,1",2,(08) Rajasthan 08,13,7,50,1,,,,,,,,,,,,,1,50,7,30,1,3,NA,8,(056) Barbers 56,2,2.00E+05,NA
"8,13,7,70,1",2,(08) Rajasthan 08,13,7,70,1,,,,,,,,,,,,,2,50,1,50,1,3,NA,10,(099) Labour nec 99,2,150000,NA
"8,13,7,70,1",2,(08) Rajasthan 08,13,7,70,1,,,,,,,,,,,,,2,51,2,26,1,2,4,16,(057) Police 57,2,2.00E+05,NA
"8,13,7,90,1",2,(08) Rajasthan 08,13,7,90,1,,,,,,,,,,,,,2,50,3,37,1,3,NA,9,(095) Construction 95,2,80000,NA
"8,13,7,140,1",2,(08) Rajasthan 08,13,7,140,1,,,,,,,,,,,,,3,50,3,30,1,3,NA,10,(095) Construction 95,2,72000,NA
"8,13,7,140,1",2,(08) Rajasthan 08,13,7,140,1,,,,,,,,,,,,,3,51,6,28,1,3,NA,10,(095) Construction 95,2,60000,NA
"8,13,7,150,1",2,(08) Rajasthan 08,13,7,150,1,,,,,,,,,,,,,1,50,1,40,1,3,NA,10,(072) Metal workers 72,2,150000,NA
"8,13,7,150,2",2,(08) Rajasthan 08,13,7,150,2,,,,,,,,,,,,,1,50,2,35,1,2,4,12,(099) Labour nec 99,2,60000,NA
"8,13,8,120,1",2,(08) Rajasthan 08,13,8,120,1,,,,,,,,,,,,,1,50,2,42,1,2,3,11,(057) Police 57,2,180000,NA
"8,13,8,160,1",2,(08) Rajasthan 08,13,8,160,1,,,,,,,,,,,,,1,50,3,38,1,1,1,16,(015) Teachers 15,2,80000,NA
"8,13,9,20,1",2,(08) Rajasthan 08,13,9,20,1,,,,,,,,,,,,,2,50,3,42,1,1,3,16,(015) Teachers 15,2,36000,NA
"8,13,11,10,1",2,(08) Rajasthan 08,13,11,10,1,,,,,,,,,,,,,1,50,3,28,1,3,NA,15,(082) Stone cutters 82,4,NA,NA
"8,14,2,70,1",2,(08) Rajasthan 08,14,2,70,1,,,,,,,,,,,,,1,50,7,27,1,2,4,9,(082) Stone cutters 82,2,60000,NA
"8,14,3,10,1",2,(08) Rajasthan 08,14,3,10,1,,,,,,,,,,,,,2,50,1,46,1,1,3,5,(101) Unidentifiable occ X1,2,80000,NA
"8,14,3,80,1",2,(08) Rajasthan 08,14,3,80,1,,,,,,,,,,,,,2,50,1,37,1,2,4,10,(101) Unidentifiable occ X1,2,4.00E+05,NA
"8,14,3,90,1",2,(08) Rajasthan 08,14,3,90,1,,,,,,,,,,,,,1,50,3,26,1,1,3,13,(082) Stone cutters 82,2,50000,NA
"8,14,3,120,1",2,(08) Rajasthan 08,14,3,120,1,,,,,,,,,,,,,1,50,3,34,1,1,3,9,(082) Stone cutters 82,2,60000,NA
"8,14,3,120,2",2,(08) Rajasthan 08,14,3,120,2,,,,,,,,,,,,,2,50,1,45,1,2,3,8,(082) Stone cutters 82,2,60000,NA
"8,14,3,130,1",2,(08) Rajasthan 08,14,3,130,1,,,,,,,,,,,,,1,50,3,30,1,1,3,8,(071) Miners 71,2,20000,NA
"8,14,3,140,1",2,(08) Rajasthan 08,14,3,140,1,,,,,,,,,,,,,1,50,3,42,1,1,3,8,(096) Boilermen 96,2,2.00E+05,NA
"8,14,4,30,1",2,(08) Rajasthan 08,14,4,30,1,,,,,,,,,,,,,2,50,3,33,1,3,NA,10,(095) Construction 95,2,120000,NA
"8,14,4,30,1",2,(08) Rajasthan 08,14,4,30,1,,,,,,,,,,,,,2,51,8,31,1,3,NA,10,(095) Construction 95,2,1.00E+05,NA
"8,14,4,40,1",2,(08) Rajasthan 08,14,4,40,1,,,,,,,,,,,,,2,50,4,30,1,3,NA,10,(095) Construction 95,2,80000,NA
"8,14,4,40,1",2,(08) Rajasthan 08,14,4,40,1,,,,,,,,,,,,,2,51,8,28,1,3,NA,10,(095) Construction 95,2,1.00E+05,NA
"8,14,4,60,1",2,(08) Rajasthan 08,14,4,60,1,,,,,,,,,,,,,1,50,1,36,1,3,NA,0,(093) Painters 93,2,80000,NA
"8,14,4,90,1",2,(08) Rajasthan 08,14,4,90,1,,,,,,,,,,,,,1,50,3,22,1,3,3,5,(095) Construction 95,2,80000,NA
"8,14,4,110,1",2,(08) Rajasthan 08,14,4,110,1,,,,,,,,,,,,,1,50,1,32,1,1,3,5,(095) Construction 95,2,40000,NA
"8,14,4,140,1",2,(08) Rajasthan 08,14,4,140,1,,,,,,,,,,,,,1,50,1,38,1,3,NA,0,(095) Construction 95,2,60000,NA
"8,14,4,150,1",2,(08) Rajasthan 08,14,4,150,1,,,,,,,,,,,,,1,50,7,30,1,3,NA,5,(095) Construction 95,2,25000,NA
"8,14,5,70,1",2,(08) Rajasthan 08,14,5,70,1,,,,,,,,,,,,,1,50,4,24,1,2,3,10,(087) Plumbers/welders 87,3,75000,2000
"8,14,5,120,1",2,(08) Rajasthan 08,14,5,120,1,,,,,,,,,,,,,2,50,3,32,1,2,4,15,(077) Food 77,2,80000,NA
"8,14,5,120,1",2,(08) Rajasthan 08,14,5,120,1,,,,,,,,,,,,,2,51,5,30,1,2,3,15,(077) Food 77,2,90000,NA
"8,14,6,20,1",2,(08) Rajasthan 08,14,6,20,1,,,,,,,,,,,,,1,50,1,52,1,2,2,10,"(043) Sales, shop 43",2,36000,NA
"8,14,6,30,1",2,(08) Rajasthan 08,14,6,30,1,,,,,,,,,,,,,2,50,1,47,1,2,3,12,(030) Clerical supe 30,2,40000,NA
"8,14,6,30,1",2,(08) Rajasthan 08,14,6,30,1,,,,,,,,,,,,,2,51,2,24,1,2,3,10,"(043) Sales, shop 43",2,20000,NA
"8,15,1,11,1",2,(08) Rajasthan 08,15,1,11,1,,,,,,,,,,,,,3,50,4,25,1,2,3,8,(077) Food 77,2,10000,NA
"8,15,1,21,2",2,(08) Rajasthan 08,15,1,21,2,,,,,,,,,,,,,2,50,1,35,1,2,3,9,(063) Ag labour 63,2,36000,NA
"8,15,1,51,1",2,(08) Rajasthan 08,15,1,51,1,,,,,,,,,,,,,3,50,1,39,1,2,3,5,(081) Carpenters 81,2,50000,NA
"8,15,1,52,1",2,(08) Rajasthan 08,15,1,52,1,,,,,,,,,,,,,3,50,10,29,1,2,3,0,(075) Textile 75,2,40000,NA
"8,15,1,81,2",2,(08) Rajasthan 08,15,1,81,2,,,,,,,,,,,,,1,50,1,36,1,1,3,8,(099) Labour nec 99,2,40000,NA
"8,15,1,91,1",2,(08) Rajasthan 08,15,1,91,1,,,,,,,,,,,,,1,50,12,22,1,1,3,7,(081) Carpenters 81,2,15000,NA
"8,15,1,101,1",2,(08) Rajasthan 08,15,1,101,1,,,,,,,,,,,,,3,50,3,32,1,2,4,5,(073) Wood/paper 73,2,50000,NA
"8,15,1,101,1",2,(08) Rajasthan 08,15,1,101,1,,,,,,,,,,,,,3,51,8,30,1,2,4,6,(073) Wood/paper 73,2,50000,NA
"8,15,1,111,1",2,(08) Rajasthan 08,15,1,111,1,,,,,,,,,,,,,1,50,1,50,1,1,3,0,(081) Carpenters 81,2,120000,NA
"8,15,2,51,1",2,(08) Rajasthan 08,15,2,51,1,,,,,,,,,,,,,1,50,7,26,1,2,3,12,(040) Shopkeepers 40,2,30000,NA
"8,15,3,31,1",2,(08) Rajasthan 08,15,3,31,1,,,,,,,,,,,,,2,50,1,54,1,1,3,10,(003) Eng. tech 3,2,30000,NA
"8,15,3,121,1",2,(08) Rajasthan 08,15,3,121,1,,,,,,,,,,,,,3,50,1,35,1,1,2,10,(099) Labour nec 99,2,48000,NA
"8,15,3,171,1",2,(08) Rajasthan 08,15,3,171,1,,,,,,,,,,,,,3,50,8,25,1,1,2,0,(063) Ag labour 63,2,15000,NA
"8,15,4,31,1",2,(08) Rajasthan 08,15,4,31,1,,,,,,,,,,,,,1,50,3,32,1,2,3,0,(099) Labour nec 99,2,36000,NA
"8,15,4,81,1",2,(08) Rajasthan 08,15,4,81,1,,,,,,,,,,,,,1,50,2,40,1,2,4,0,(037) Transp conductors 37,2,36000,NA
"8,15,4,101,3",2,(08) Rajasthan 08,15,4,101,3,,,,,,,,,,,,,1,50,1,30,1,2,4,10,(057) Police 57,2,2.00E+05,NA
"8,15,5,161,1",2,(08) Rajasthan 08,15,5,161,1,,,,,,,,,,,,,2,50,4,20,1,2,3,5,(095) Construction 95,2,5000,NA
"8,15,5,191,1",2,(08) Rajasthan 08,15,5,191,1,,,,,,,,,,,,,1,50,8,22,1,1,3,8,(050) Hotel/restaurant 50,2,18000,NA
"8,15,6,40,1",2,(08) Rajasthan 08,15,6,40,1,,,,,,,,,,,,,2,50,8,18,1,1,2,5,(004) Air/ship officers 4,2,4000,NA
"8,15,6,50,1",2,(08) Rajasthan 08,15,6,50,1,,,,,,,,,,,,,3,51,8,16,5,1,2,0,(099) Labour nec 99,4,NA,NA
"8,15,6,90,2",2,(08) Rajasthan 08,15,6,90,2,,,,,,,,,,,,,1,50,2,68,1,1,1,0,(061) Cultivators 61,NA,NA,NA
"8,15,7,40,1",2,(08) Rajasthan 08,15,7,40,1,,,,,,,,,,,,,1,50,3,25,1,1,3,12,(081) Carpenters 81,2,35000,NA
"8,15,8,50,1",2,(08) Rajasthan 08,15,8,50,1,,,,,,,,,,,,,2,50,3,26,1,2,3,13,(057) Police 57,2,1.00E+05,NA
"8,15,12,110,1",2,(08) Rajasthan 08,15,12,110,1,,,,,,,,,,,,,1,50,2,42,1,1,2,8,(040) Shopkeepers 40,2,24000,NA
"8,18,1,70,1",2,(08) Rajasthan 08,18,1,70,1,,,,,,,,,,,,,1,50,6,24,1,2,3,10,"(043) Sales, shop 43",2,40000,NA
"8,18,1,90,1",2,(08) Rajasthan 08,18,1,90,1,,,,,,,,,,,,,1,50,9,25,1,1,3,8,"(043) Sales, shop 43",2,48000,NA
"8,18,2,110,1",2,(08) Rajasthan 08,18,2,110,1,,,,,,,,,,,,,1,50,2,56,1,2,4,14,(081) Carpenters 81,2,30000,NA
"8,20,1,81,1",2,(08) Rajasthan 08,20,1,81,1,,,,,,,,,,,,,1,50,4,30,1,2,3,10,(095) Construction 95,4,NA,NA
"8,20,1,231,1",2,(08) Rajasthan 08,20,1,231,1,,,,,,,,,,,,,1,50,3,27,1,2,3,10,(030) Clerical supe 30,2,10000,NA
"8,20,2,41,1",2,(08) Rajasthan 08,20,2,41,1,,,,,,,,,,,,,1,50,3,24,1,1,2,8,(020) Elected officials 20,2,46000,NA
"8,20,2,51,2",2,(08) Rajasthan 08,20,2,51,2,,,,,,,,,,,,,1,50,1,30,1,2,3,5,(071) Miners 71,2,40000,NA
"8,20,2,81,1",2,(08) Rajasthan 08,20,2,81,1,,,,,,,,,,,,,2,50,4,21,1,2,4,9,(079) Tailors 79,2,20000,NA
"8,20,2,141,1",2,(08) Rajasthan 08,20,2,141,1,,,,,,,,,,,,,2,50,3,28,1,2,4,8,(040) Shopkeepers 40,2,30000,NA
"8,20,3,61,1",2,(08) Rajasthan 08,20,3,61,1,,,,,,,,,,,,,2,50,3,28,1,2,4,12,(014) Lawyers 14,2,34000,NA
"8,20,3,131,1",2,(08) Rajasthan 08,20,3,131,1,,,,,,,,,,,,,2,50,12,32,1,2,3,0,(052) Cooks/waiters 52,2,20000,NA
"8,20,3,131,1",2,(08) Rajasthan 08,20,3,131,1,,,,,,,,,,,,,2,51,15,30,1,2,3,5,(052) Cooks/waiters 52,2,20000,NA
